event_id,date,rep_id,start_time,planned_duration_min,actual_duration_min,account_id,segment_at_call,brand_id,brand_priority,outcome,scenario_id
18340,2024-04-24,15,09:00,30,30,1682,B,0,0.5000,completed,greedy_upper
18341,2024-04-24,15,09:45,60,60,1691,B,1,0.5000,completed,greedy_upper
18342,2024-04-24,15,11:00,45,45,1702,B,0,0.5000,completed,greedy_upper
18343,2024-04-24,15,12:00,75,75,1727,B,1,0.5000,completed,greedy_upper
18344,2024-04-24,15,13:30,60,60,1757,B,0,0.5000,completed,greedy_upper
18345,2024-04-24,15,14:45,45,45,1777,B,0,0.5000,completed,greedy_upper
18346,2024-04-24,15,15:45,45,45,1786,B,0,0.5000,completed,greedy_upper
18347,2024-04-24,15,16:45,45,45,1787,B,1,0.5000,completed,greedy_upper
18348,2024-04-24,16,09:00,60,60,1164,B,1,0.5000,completed,greedy_upper
18349,2024-04-24,16,10:15,45,45,1951,B,1,0.5000,completed,greedy_upper
18350,2024-04-24,16,11:15,60,60,1560,B,1,0.5000,completed,greedy_upper
18351,2024-04-24,16,12:30,45,45,5,A,0,0.5000,completed,greedy_upper
18352,2024-04-24,16,13:30,30,30,32,A,1,0.5000,completed,greedy_upper
18353,2024-04-24,17,09:00,30,30,159,B,2,0.5000,completed,greedy_upper
18354,2024-04-24,17,09:45,45,45,208,B,3,0.5000,completed,greedy_upper
18355,2024-04-24,17,10:45,45,45,211,B,3,0.5000,completed,greedy_upper
18356,2024-04-24,17,11:45,45,45,259,B,2,0.5000,completed,greedy_upper
18357,2024-04-24,17,12:45,45,45,165,B,2,0.5000,completed,greedy_upper
18358,2024-04-24,18,09:00,45,45,1973,B,3,0.5000,completed,greedy_upper
18359,2024-04-24,18,10:00,30,30,113,A,2,0.5000,completed,greedy_upper
18360,2024-04-24,18,10:45,45,45,236,A,2,0.5000,completed,greedy_upper
18361,2024-04-24,18,11:45,75,75,248,A,2,0.5000,completed,greedy_upper
18362,2024-04-24,18,13:15,75,75,225,A,3,0.5000,completed,greedy_upper
18363,2024-04-24,18,14:45,30,30,299,A,3,0.5000,completed,greedy_upper
18364,2024-04-24,18,15:30,45,45,392,A,2,0.5000,completed,greedy_upper
18365,2024-04-24,18,16:30,60,60,608,A,3,0.5000,completed,greedy_upper
18366,2024-04-24,19,09:00,75,75,1225,A,0,0.5000,completed,greedy_upper
18367,2024-04-24,19,10:30,60,60,526,A,0,0.5000,completed,greedy_upper
18368,2024-04-24,19,11:45,60,60,1411,A,1,0.5000,completed,greedy_upper
18369,2024-04-24,19,13:00,60,60,1447,A,0,0.5000,completed,greedy_upper
18370,2024-04-24,19,14:15,60,60,1892,A,1,0.5000,completed,greedy_upper
18371,2024-04-25,2,09:00,60,60,186,B,1,0.5000,completed,greedy_upper
18372,2024-04-25,2,10:15,60,60,194,B,0,0.5000,completed,greedy_upper
18373,2024-04-25,2,11:30,45,45,208,B,1,0.5000,completed,greedy_upper
18374,2024-04-25,2,12:30,30,30,211,B,1,0.5000,completed,greedy_upper
18375,2024-04-25,2,13:15,30,30,242,B,1,0.5000,completed,greedy_upper
18376,2024-04-25,2,14:00,60,60,246,B,0,0.5000,completed,greedy_upper
18377,2024-04-25,2,15:15,60,60,255,B,1,0.5000,completed,greedy_upper
18378,2024-04-25,3,09:00,60,60,1457,B,5,0.5000,completed,greedy_upper
18379,2024-04-25,3,10:15,60,60,1466,B,4,0.5000,completed,greedy_upper
18380,2024-04-25,3,11:30,45,45,1475,B,4,0.5000,completed,greedy_upper
18381,2024-04-25,3,12:30,30,30,1538,B,4,0.5000,completed,greedy_upper
18382,2024-04-25,3,13:15,45,45,1551,B,5,0.5000,completed,greedy_upper
18383,2024-04-25,3,14:15,30,30,1583,B,4,0.5000,completed,greedy_upper
18384,2024-04-25,3,15:00,30,30,1587,B,5,0.5000,completed,greedy_upper
18385,2024-04-25,3,15:45,45,45,1596,B,5,0.5000,completed,greedy_upper
18386,2024-04-25,4,09:00,60,60,1397,A,4,0.5000,completed,greedy_upper
18387,2024-04-25,4,10:15,30,30,580,A,5,0.5000,completed,greedy_upper
18388,2024-04-25,4,11:00,60,60,1590,A,5,0.5000,completed,greedy_upper
18389,2024-04-25,4,12:15,45,45,1660,A,5,0.5000,completed,greedy_upper
18390,2024-04-25,4,13:15,45,45,152,A,4,0.5000,completed,greedy_upper
18391,2024-04-25,4,14:15,60,60,654,A,4,0.5000,completed,greedy_upper
18392,2024-04-25,4,15:30,60,60,1430,A,5,0.5000,completed,greedy_upper
18393,2024-04-25,5,09:00,45,45,721,B,2,0.5000,completed,greedy_upper
18394,2024-04-25,5,10:00,60,60,191,A,3,0.5000,completed,greedy_upper
18395,2024-04-25,5,11:15,30,30,608,A,3,0.5000,completed,greedy_upper
18396,2024-04-25,5,12:00,60,60,681,A,3,0.5000,completed,greedy_upper
18397,2024-04-25,5,13:15,60,60,871,A,2,0.5000,completed,greedy_upper
18398,2024-04-25,5,14:30,30,30,225,A,3,0.5000,completed,greedy_upper
18399,2024-04-25,6,09:00,45,45,1155,B,4,0.5000,completed,greedy_upper
18400,2024-04-25,6,10:00,60,60,1279,B,4,0.5000,completed,greedy_upper
18401,2024-04-25,6,11:15,45,45,1531,B,4,0.5000,completed,greedy_upper
18402,2024-04-25,6,12:15,30,30,1440,B,4,0.5000,completed,greedy_upper
18403,2024-04-25,6,13:00,60,60,1551,B,5,0.5000,completed,greedy_upper
18404,2024-04-25,6,14:15,30,30,1642,B,4,0.5000,completed,greedy_upper
18405,2024-04-25,6,15:00,30,30,1677,B,4,0.5000,completed,greedy_upper
18406,2024-04-25,6,15:45,30,30,1710,B,5,0.5000,completed,greedy_upper
18407,2024-04-25,7,09:00,45,45,1270,A,4,0.5000,completed,greedy_upper
18408,2024-04-25,7,10:00,30,30,1575,A,5,0.5000,completed,greedy_upper
18409,2024-04-25,7,10:45,75,75,1312,A,4,0.5000,completed,greedy_upper
18410,2024-04-25,7,12:15,60,60,70,A,4,0.5000,completed,greedy_upper
18411,2024-04-25,7,13:30,75,75,20,A,4,0.5000,completed,greedy_upper
18412,2024-04-25,8,09:00,75,75,742,A,3,0.5000,completed,greedy_upper
18413,2024-04-25,8,10:30,75,75,789,A,2,0.5000,completed,greedy_upper
18414,2024-04-25,8,12:00,45,45,1467,A,3,0.5000,completed,greedy_upper
18415,2024-04-25,8,13:00,45,45,1886,A,3,0.5000,completed,greedy_upper
18416,2024-04-25,10,09:00,45,45,1660,A,5,0.5000,completed,greedy_upper
18417,2024-04-25,10,10:00,30,30,790,B,4,0.5000,completed,greedy_upper
18418,2024-04-25,10,10:45,45,45,830,B,4,0.5000,completed,greedy_upper
18419,2024-04-25,10,11:45,45,45,966,B,5,0.5000,completed,greedy_upper
18420,2024-04-25,10,12:45,60,60,672,B,4,0.5000,completed,greedy_upper
18421,2024-04-25,10,14:00,45,45,1046,B,5,0.5000,completed,greedy_upper
18422,2024-04-25,11,09:00,45,45,1392,A,0,0.5000,completed,greedy_upper
18423,2024-04-25,11,10:00,30,30,558,A,1,0.5000,completed,greedy_upper
18424,2024-04-25,11,10:45,75,75,438,A,1,0.5000,completed,greedy_upper
18425,2024-04-25,11,12:15,75,75,1185,B,1,0.5000,completed,greedy_upper
18426,2024-04-25,11,13:45,30,30,1215,B,1,0.5000,completed,greedy_upper
18427,2024-04-25,11,14:30,75,75,1218,B,1,0.5000,completed,greedy_upper
18428,2024-04-25,11,16:00,30,30,1220,B,0,0.5000,completed,greedy_upper
18429,2024-04-25,11,16:45,60,60,1285,B,0,0.5000,completed,greedy_upper
18430,2024-04-25,12,09:00,45,45,1863,B,0,0.5000,completed,greedy_upper
18431,2024-04-25,12,10:00,60,60,395,A,1,0.5000,completed,greedy_upper
18432,2024-04-25,12,11:15,75,75,483,A,0,0.5000,completed,greedy_upper
18433,2024-04-25,12,12:45,30,30,525,A,0,0.5000,completed,greedy_upper
18434,2024-04-25,12,13:30,60,60,498,A,1,0.5000,completed,greedy_upper
18435,2024-04-25,12,14:45,75,75,529,A,0,0.5000,completed,greedy_upper
18436,2024-04-25,12,16:15,75,75,587,A,1,0.5000,completed,greedy_upper
18437,2024-04-25,13,09:00,30,30,1442,B,5,0.5000,completed,greedy_upper
18438,2024-04-25,13,09:45,45,45,1600,B,4,0.5000,completed,greedy_upper
18439,2024-04-25,13,10:45,60,60,1616,B,5,0.5000,completed,greedy_upper
18440,2024-04-25,13,12:00,30,30,1621,B,4,0.5000,completed,greedy_upper
18441,2024-04-25,13,12:45,30,30,1623,B,4,0.5000,completed,greedy_upper
18442,2024-04-25,13,13:30,45,45,1654,B,5,0.5000,completed,greedy_upper
18443,2024-04-25,13,14:30,30,30,1682,B,4,0.5000,completed,greedy_upper
18444,2024-04-25,14,09:00,45,45,1541,B,3,0.5000,completed,greedy_upper
18445,2024-04-25,14,10:00,30,30,1553,B,3,0.5000,completed,greedy_upper
18446,2024-04-25,14,10:45,30,30,1560,B,3,0.5000,completed,greedy_upper
18447,2024-04-25,14,11:30,30,30,1634,B,3,0.5000,completed,greedy_upper
18448,2024-04-25,14,12:15,30,30,1652,B,3,0.5000,completed,greedy_upper
18449,2024-04-25,14,13:00,45,45,1659,B,3,0.5000,completed,greedy_upper
18450,2024-04-25,14,14:00,30,30,1662,B,3,0.5000,completed,greedy_upper
18451,2024-04-25,14,14:45,60,60,1685,B,3,0.5000,completed,greedy_upper
18452,2024-04-25,16,09:00,30,30,1899,B,1,0.5000,completed,greedy_upper
18453,2024-04-25,16,09:45,75,75,425,A,0,0.5000,completed,greedy_upper
18454,2024-04-25,16,11:15,75,75,742,A,1,0.5000,completed,greedy_upper
18455,2024-04-25,16,12:45,45,45,876,A,0,0.5000,completed,greedy_upper
18456,2024-04-25,16,13:45,75,75,908,A,1,0.5000,completed,greedy_upper
18457,2024-04-25,17,09:00,45,45,253,B,2,0.5000,completed,greedy_upper
18458,2024-04-25,17,10:00,60,60,399,B,2,0.5000,completed,greedy_upper
18459,2024-04-25,17,11:15,30,30,472,B,3,0.5000,completed,greedy_upper
18460,2024-04-25,17,12:00,45,45,589,B,2,0.5000,completed,greedy_upper
18461,2024-04-25,17,13:00,75,75,746,B,2,0.5000,completed,greedy_upper
18462,2024-04-25,18,09:00,45,45,1737,B,3,0.5000,completed,greedy_upper
18463,2024-04-25,18,10:00,60,60,640,A,3,0.5000,completed,greedy_upper
18464,2024-04-25,18,11:15,45,45,742,A,3,0.5000,completed,greedy_upper
18465,2024-04-25,18,12:15,60,60,158,A,2,0.5000,completed,greedy_upper
18466,2024-04-25,18,13:30,60,60,715,A,2,0.5000,completed,greedy_upper
18467,2024-04-25,18,14:45,60,60,789,A,2,0.5000,completed,greedy_upper
18468,2024-04-25,18,16:00,30,30,876,A,2,0.5000,completed,greedy_upper
18469,2024-04-25,19,09:00,75,75,610,A,0,0.5000,completed,greedy_upper
18470,2024-04-25,19,10:30,45,45,970,A,0,0.5000,completed,greedy_upper
18471,2024-04-25,19,11:30,45,45,1139,A,0,0.5000,completed,greedy_upper
18472,2024-04-25,19,12:30,30,30,526,A,0,0.5000,completed,greedy_upper
18473,2024-04-25,19,13:15,60,60,1225,A,0,0.5000,completed,greedy_upper
18474,2024-04-25,19,14:30,30,30,1411,A,1,0.5000,completed,greedy_upper
18475,2024-04-26,2,09:00,60,60,251,B,0,0.5000,completed,greedy_upper
18476,2024-04-26,2,10:15,30,30,271,B,0,0.5000,completed,greedy_upper
18477,2024-04-26,2,11:00,45,45,278,B,0,0.5000,completed,greedy_upper
18478,2024-04-26,2,12:00,60,60,309,B,1,0.5000,completed,greedy_upper
18479,2024-04-26,2,13:15,30,30,352,B,1,0.5000,completed,greedy_upper
18480,2024-04-26,2,14:00,30,30,378,B,1,0.5000,completed,greedy_upper
18481,2024-04-26,3,09:00,60,60,1295,B,5,0.5000,completed,greedy_upper
18482,2024-04-26,3,10:15,30,30,1342,B,4,0.5000,completed,greedy_upper
18483,2024-04-26,3,11:00,30,30,1600,B,4,0.5000,completed,greedy_upper
18484,2024-04-26,3,11:45,30,30,1616,B,5,0.5000,completed,greedy_upper
18485,2024-04-26,3,12:30,30,30,1623,B,4,0.5000,completed,greedy_upper
18486,2024-04-26,3,13:15,45,45,1642,B,4,0.5000,completed,greedy_upper
18487,2024-04-26,3,14:15,30,30,1652,B,4,0.5000,completed,greedy_upper
18488,2024-04-26,4,09:00,60,60,1054,A,4,0.5000,completed,greedy_upper
18489,2024-04-26,4,10:15,75,75,1392,A,4,0.5000,completed,greedy_upper
18490,2024-04-26,4,11:45,30,30,3,B,4,0.5000,completed,greedy_upper
18491,2024-04-26,4,12:30,45,45,18,B,5,0.5000,completed,greedy_upper
18492,2024-04-26,4,13:30,60,60,21,B,5,0.5000,completed,greedy_upper
18493,2024-04-26,5,09:00,60,60,153,A,3,0.5000,completed,greedy_upper
18494,2024-04-26,5,10:15,75,75,685,A,3,0.5000,completed,greedy_upper
18495,2024-04-26,5,11:45,75,75,717,A,2,0.5000,completed,greedy_upper
18496,2024-04-26,5,13:15,60,60,894,A,3,0.5000,completed,greedy_upper
18497,2024-04-26,5,14:30,45,45,398,A,3,0.5000,completed,greedy_upper
18498,2024-04-26,6,09:00,30,30,1733,B,4,0.5000,completed,greedy_upper
18499,2024-04-26,6,09:45,45,45,1187,B,5,0.5000,completed,greedy_upper
18500,2024-04-26,6,10:45,45,45,1741,B,4,0.5000,completed,greedy_upper
18501,2024-04-26,6,11:45,45,45,1794,B,4,0.5000,completed,greedy_upper
18502,2024-04-26,6,12:45,45,45,1808,B,4,0.5000,completed,greedy_upper
18503,2024-04-26,7,09:00,60,60,520,A,4,0.5000,completed,greedy_upper
18504,2024-04-26,7,10:15,60,60,180,A,4,0.5000,completed,greedy_upper
18505,2024-04-26,7,11:30,60,60,623,A,5,0.5000,completed,greedy_upper
18506,2024-04-26,7,12:45,75,75,299,A,4,0.5000,completed,greedy_upper
18507,2024-04-26,8,09:00,60,60,539,A,3,0.5000,completed,greedy_upper
18508,2024-04-26,8,10:15,60,60,1241,A,2,0.5000,completed,greedy_upper
18509,2024-04-26,8,11:30,60,60,164,A,3,0.5000,completed,greedy_upper
18510,2024-04-26,8,12:45,75,75,1447,A,2,0.5000,completed,greedy_upper
18511,2024-04-26,8,14:15,45,45,1858,A,2,0.5000,completed,greedy_upper
18512,2024-04-26,10,09:00,45,45,851,B,4,0.5000,completed,greedy_upper
18513,2024-04-26,10,10:00,30,30,1051,B,4,0.5000,completed,greedy_upper
18514,2024-04-26,10,10:45,30,30,1177,B,4,0.5000,completed,greedy_upper
18515,2024-04-26,10,11:30,60,60,972,B,4,0.5000,completed,greedy_upper
18516,2024-04-26,11,09:00,75,75,1392,A,0,0.5000,completed,greedy_upper
18517,2024-04-26,11,10:30,75,75,558,A,1,0.5000,completed,greedy_upper
18518,2024-04-26,11,12:00,45,45,1017,B,0,0.5000,completed,greedy_upper
18519,2024-04-26,11,13:00,45,45,1322,B,1,0.5000,completed,greedy_upper
18520,2024-04-26,11,14:00,60,60,1333,B,1,0.5000,completed,greedy_upper
18521,2024-04-26,12,09:00,75,75,652,A,1,0.5000,completed,greedy_upper
18522,2024-04-26,12,10:30,60,60,681,A,1,0.5000,completed,greedy_upper
18523,2024-04-26,12,11:45,45,45,623,A,1,0.5000,completed,greedy_upper
18524,2024-04-26,12,12:45,30,30,683,A,1,0.5000,completed,greedy_upper
18525,2024-04-26,12,13:30,45,45,691,A,1,0.5000,completed,greedy_upper
18526,2024-04-26,13,09:00,30,30,1683,B,5,0.5000,completed,greedy_upper
18527,2024-04-26,13,09:45,45,45,1724,B,4,0.5000,completed,greedy_upper
18528,2024-04-26,13,10:45,45,45,1729,B,4,0.5000,completed,greedy_upper
18529,2024-04-26,13,11:45,60,60,1733,B,4,0.5000,completed,greedy_upper
18530,2024-04-26,13,13:00,60,60,1741,B,4,0.5000,completed,greedy_upper
18531,2024-04-26,13,14:15,45,45,1777,B,4,0.5000,completed,greedy_upper
18532,2024-04-26,14,09:00,30,30,1703,B,3,0.5000,completed,greedy_upper
18533,2024-04-26,14,09:45,45,45,1704,B,3,0.5000,completed,greedy_upper
18534,2024-04-26,14,10:45,60,60,1711,B,2,0.5000,completed,greedy_upper
18535,2024-04-26,14,12:00,45,45,1730,B,2,0.5000,completed,greedy_upper
18536,2024-04-26,14,13:00,30,30,1737,B,3,0.5000,completed,greedy_upper
18537,2024-04-26,16,09:00,60,60,871,A,0,0.5000,completed,greedy_upper
18538,2024-04-26,16,10:15,45,45,1009,A,0,0.5000,completed,greedy_upper
18539,2024-04-26,16,11:15,75,75,1241,A,0,0.5000,completed,greedy_upper
18540,2024-04-26,17,09:00,45,45,1096,B,3,0.5000,completed,greedy_upper
18541,2024-04-26,17,10:00,60,60,1212,B,3,0.5000,completed,greedy_upper
18542,2024-04-26,17,11:15,60,60,1355,B,2,0.5000,completed,greedy_upper
18543,2024-04-26,17,12:30,60,60,1367,B,2,0.5000,completed,greedy_upper
18544,2024-04-26,18,09:00,30,30,1921,B,3,0.5000,completed,greedy_upper
18545,2024-04-26,18,09:45,45,45,961,A,2,0.5000,completed,greedy_upper
18546,2024-04-26,18,10:45,75,75,717,A,2,0.5000,completed,greedy_upper
18547,2024-04-26,18,12:15,60,60,984,A,2,0.5000,completed,greedy_upper
18548,2024-04-26,18,13:30,60,60,1000,A,2,0.5000,completed,greedy_upper
18549,2024-04-26,18,14:45,45,45,1163,A,2,0.5000,completed,greedy_upper
18550,2024-04-26,19,09:00,75,75,1447,A,0,0.5000,completed,greedy_upper
18551,2024-04-26,19,10:30,60,60,1892,A,1,0.5000,completed,greedy_upper
18552,2024-04-26,19,11:45,60,60,35,B,1,0.5000,completed,greedy_upper
18553,2024-04-26,19,13:00,45,45,139,B,0,0.5000,completed,greedy_upper
18554,2024-04-26,19,14:00,45,45,160,B,1,0.5000,completed,greedy_upper
18555,2024-04-29,2,09:00,60,60,91,B,1,0.5000,completed,greedy_upper
18556,2024-04-29,2,10:15,60,60,116,B,1,0.5000,completed,greedy_upper
18557,2024-04-29,2,11:30,60,60,227,B,0,0.5000,completed,greedy_upper
18558,2024-04-29,2,12:45,45,45,318,B,0,0.5000,completed,greedy_upper
18559,2024-04-29,2,13:45,45,45,374,B,1,0.5000,completed,greedy_upper
18560,2024-04-29,2,14:45,30,30,394,B,0,0.5000,completed,greedy_upper
18561,2024-04-29,3,09:00,45,45,1484,B,4,0.5000,completed,greedy_upper
18562,2024-04-29,3,10:00,30,30,1655,B,5,0.5000,completed,greedy_upper
18563,2024-04-29,3,10:45,30,30,1682,B,4,0.5000,completed,greedy_upper
18564,2024-04-29,3,11:30,30,30,1702,B,4,0.5000,completed,greedy_upper
18565,2024-04-29,3,12:15,30,30,1704,B,4,0.5000,completed,greedy_upper
18566,2024-04-29,4,09:00,60,60,55,B,4,0.5000,completed,greedy_upper
18567,2024-04-29,4,10:15,30,30,75,B,5,0.5000,completed,greedy_upper
18568,2024-04-29,4,11:00,30,30,81,B,4,0.5000,completed,greedy_upper
18569,2024-04-29,4,11:45,45,45,140,B,4,0.5000,completed,greedy_upper
18570,2024-04-29,4,12:45,45,45,165,B,4,0.5000,completed,greedy_upper
18571,2024-04-29,4,13:45,45,45,181,B,4,0.5000,completed,greedy_upper
18572,2024-04-29,5,09:00,45,45,1484,B,3,0.5000,completed,greedy_upper
18573,2024-04-29,5,10:00,45,45,1035,B,3,0.5000,completed,greedy_upper
18574,2024-04-29,5,11:00,75,75,876,A,2,0.5000,completed,greedy_upper
18575,2024-04-29,5,12:30,75,75,929,A,2,0.5000,completed,greedy_upper
18576,2024-04-29,5,14:00,75,75,961,A,2,0.5000,completed,greedy_upper
18577,2024-04-29,5,15:30,60,60,1011,A,3,0.5000,completed,greedy_upper
18578,2024-04-29,6,09:00,60,60,1484,B,4,0.5000,completed,greedy_upper
18579,2024-04-29,6,10:15,60,60,1819,B,4,0.5000,completed,greedy_upper
18580,2024-04-29,6,11:30,45,45,1834,B,4,0.5000,completed,greedy_upper
18581,2024-04-29,6,12:30,30,30,1652,B,4,0.5000,completed,greedy_upper
18582,2024-04-29,6,13:15,30,30,1836,B,4,0.5000,completed,greedy_upper
18583,2024-04-29,6,14:00,60,60,1859,B,4,0.5000,completed,greedy_upper
18584,2024-04-29,7,09:00,60,60,464,A,5,0.5000,completed,greedy_upper
18585,2024-04-29,7,10:15,75,75,557,A,4,0.5000,completed,greedy_upper
18586,2024-04-29,7,11:45,75,75,710,A,4,0.5000,completed,greedy_upper
18587,2024-04-29,7,13:15,60,60,786,A,4,0.5000,completed,greedy_upper
18588,2024-04-29,8,09:00,75,75,1270,A,3,0.5000,completed,greedy_upper
18589,2024-04-29,8,10:30,75,75,1856,A,2,0.5000,completed,greedy_upper
18590,2024-04-29,8,12:00,60,60,1910,A,3,0.5000,completed,greedy_upper
18591,2024-04-29,8,13:15,60,60,77,B,3,0.5000,completed,greedy_upper
18592,2024-04-29,8,14:30,60,60,128,B,3,0.5000,completed,greedy_upper
18593,2024-04-29,10,09:00,60,60,227,B,4,0.5000,completed,greedy_upper
18594,2024-04-29,10,10:15,30,30,1187,B,5,0.5000,completed,greedy_upper
18595,2024-04-29,10,11:00,45,45,1285,B,4,0.5000,completed,greedy_upper
18596,2024-04-29,10,12:00,30,30,1476,B,4,0.5000,completed,greedy_upper
18597,2024-04-29,10,12:45,45,45,242,B,5,0.5000,completed,greedy_upper
18598,2024-04-29,11,09:00,30,30,1392,A,0,0.5000,completed,greedy_upper
18599,2024-04-29,11,09:45,75,75,1087,B,0,0.5000,completed,greedy_upper
18600,2024-04-29,11,11:15,30,30,1341,B,1,0.5000,completed,greedy_upper
18601,2024-04-29,11,12:00,60,60,1357,B,0,0.5000,completed,greedy_upper
18602,2024-04-29,11,13:15,75,75,1377,B,0,0.5000,completed,greedy_upper
18603,2024-04-29,12,09:00,45,45,1756,B,0,0.5000,completed,greedy_upper
18604,2024-04-29,12,10:00,30,30,1842,B,1,0.5000,completed,greedy_upper
18605,2024-04-29,12,10:45,60,60,32,A,1,0.5000,completed,greedy_upper
18606,2024-04-29,12,12:00,45,45,217,A,0,0.5000,completed,greedy_upper
18607,2024-04-29,12,13:00,60,60,717,A,0,0.5000,completed,greedy_upper
18608,2024-04-29,12,14:15,60,60,789,A,0,0.5000,completed,greedy_upper
18609,2024-04-29,12,15:30,60,60,1011,A,1,0.5000,completed,greedy_upper
18610,2024-04-29,13,09:00,45,45,1785,B,4,0.5000,completed,greedy_upper
18611,2024-04-29,13,10:00,45,45,1786,B,4,0.5000,completed,greedy_upper
18612,2024-04-29,13,11:00,30,30,1790,B,4,0.5000,completed,greedy_upper
18613,2024-04-29,13,11:45,45,45,1798,B,4,0.5000,completed,greedy_upper
18614,2024-04-29,13,12:45,60,60,1806,B,4,0.5000,completed,greedy_upper
18615,2024-04-29,13,14:00,30,30,1808,B,4,0.5000,completed,greedy_upper
18616,2024-04-29,14,09:00,60,60,1484,B,3,0.5000,completed,greedy_upper
18617,2024-04-29,14,10:15,45,45,1563,B,3,0.5000,completed,greedy_upper
18618,2024-04-29,14,11:15,30,30,1735,B,2,0.5000,completed,greedy_upper
18619,2024-04-29,14,12:00,45,45,1740,B,3,0.5000,completed,greedy_upper
18620,2024-04-29,14,13:00,45,45,1785,B,3,0.5000,completed,greedy_upper
18621,2024-04-29,14,14:00,30,30,1787,B,3,0.5000,completed,greedy_upper
18622,2024-04-29,16,09:00,75,75,785,A,0,0.5000,completed,greedy_upper
18623,2024-04-29,16,10:30,30,30,929,A,0,0.5000,completed,greedy_upper
18624,2024-04-29,16,11:15,60,60,543,A,0,0.5000,completed,greedy_upper
18625,2024-04-29,17,09:00,75,75,479,B,3,0.5000,completed,greedy_upper
18626,2024-04-29,17,10:30,60,60,875,B,3,0.5000,completed,greedy_upper
18627,2024-04-29,17,11:45,45,45,1413,B,3,0.5000,completed,greedy_upper
18628,2024-04-29,17,12:45,60,60,818,B,2,0.5000,completed,greedy_upper
18629,2024-04-29,18,09:00,45,45,1842,B,3,0.5000,completed,greedy_upper
18630,2024-04-29,18,10:00,45,45,180,A,3,0.5000,completed,greedy_upper
18631,2024-04-29,18,11:00,75,75,897,A,2,0.5000,completed,greedy_upper
18632,2024-04-29,18,12:30,60,60,1028,A,3,0.5000,completed,greedy_upper
18633,2024-04-29,18,13:45,45,45,1169,A,2,0.5000,completed,greedy_upper
18634,2024-04-29,18,14:45,60,60,1195,A,3,0.5000,completed,greedy_upper
18635,2024-04-29,18,16:00,60,60,1254,A,2,0.5000,completed,greedy_upper
18636,2024-04-29,19,09:00,45,45,247,B,0,0.5000,completed,greedy_upper
18637,2024-04-29,19,10:00,75,75,585,B,0,0.5000,completed,greedy_upper
18638,2024-04-29,19,11:30,45,45,664,B,1,0.5000,completed,greedy_upper
18639,2024-04-29,19,12:30,45,45,721,B,0,0.5000,completed,greedy_upper
